Date,FB,AMZN,AAPL,NFLX,GOOG,SPX,TSLA,MSFT,SBUX,CSCO
2017-07-24,166,1038.949951,145.776718,187.910004,980.340027,2469.91,68.504,73.6,58.02,31.86
2017-07-25,165.279999,1039.869995,146.399719,186.970001,950.700012,2477.13,67.92,74.19,58.55,32.12
2017-07-26,165.610001,1052.800049,147.089874,189.080002,947.799988,2477.83,68.77,74.05,57.94,31.66
2017-07-27,170.440002,1046,144.310242,182.679993,934.090027,2475.42,66.892,73.16,59.5,31.57
2017-07-28,172.449997,1020.039978,143.294235,184.039993,941.530029,2472.1,67.014,73.04,54,31.52
2017-07-31,169.25,987.780029,142.556168,181.660004,930.5,2470.3,64.694,72.7,53.98,31.45
2017-08-01,169.860001,996.190002,143.821396,182.029999,930.830017,2476.35,63.914,72.58,54.73,31.65
2017-08-02,169.300003,995.890015,150.617081,180.740005,930.390015,2477.57,65.178,72.26,55.43,31.52
2017-08-03,168.589996,986.919983,149.112244,179.229996,923.650024,2472.16,69.418,72.15,55.68,31.56
2017-08-04,169.619995,987.580017,149.898209,180.270004,927.960022,2476.83,71.382,72.68,55.44,31.8
2017-08-07,171.979996,992.27002,152.217773,181.330002,929.359985,2480.91,71.034,72.4,55.63,31.84
2017-08-08,171.229996,989.840027,153.435043,178.360001,926.789978,2474.92,73.044,72.79,54.52,31.67
2017-08-09,171.179993,982.01001,154.374359,175.779999,922.900024,2474.02,72.706,72.47,53.74,31.62
2017-08-10,167.399994,956.919983,149.457245,169.139999,907.23999,2438.21,71.08,71.41,53.07,31
2017-08-11,168.080002,967.98999,151.535736,171.399994,914.390015,2441.32,71.574,72.5,53.18,31.47
2017-08-14,170.75,983.299988,153.816269,171,922.669983,2465.84,72.76,73.59,53.22,31.84
2017-08-15,171,982.73999,155.500198,168.5,922.219971,2464.61,72.466,73.22,53.15,32.09
2017-08-16,170,978.179993,154.874756,169.979996,926.960022,2468.11,72.582,73.65,53.5,32.34
2017-08-17,166.910004,960.570007,151.901367,166.089996,910.97998,2430.01,70.384,72.4,53.04,31.04
2017-08-18,167.410004,958.469971,151.554993,166.539993,910.669983,2425.55,69.492,72.49,52.7,30.37
2017-08-21,167.779999,953.289978,151.275925,166.759995,906.659973,2428.37,67.572,72.15,53.15,30.68
2017-08-22,169.639999,966.900024,153.748917,169.339996,924.690002,2452.51,68.27,73.16,54.45,31.27
2017-08-23,168.710007,958,153.94133,169.059998,927,2444.04,70.554,72.72,54.08,30.92
2017-08-24,167.740005,952.450012,153.258148,168.130005,921.280029,2438.97,70.586,72.69,53.94,31.24
2017-08-25,166.320007,945.26001,153.825897,165.949997,915.890015,2443.05,69.61,72.82,54.36,31.44
2017-08-28,167.240005,946.02002,155.375107,167.119995,913.809998,2444.24,69.132,72.83,54.4,31.54
2017-08-29,168.050003,954.059998,156.760773,168.809998,921.289978,2446.3,69.472,73.05,54.1,31.48
2017-08-30,169.919998,967.590027,157.184158,174.690002,929.570007,2457.59,70.636,74.01,54.52,31.99
2017-08-31,171.970001,980.599976,157.809616,174.710007,939.330017,2471.65,71.18,74.77,54.86,32.21
2017-09-01,172.020004,978.25,157.857742,174.740005,937.340027,2476.55,71.08,73.94,54.93,32.3
2017-09-05,170.720001,965.27002,155.962082,174.520004,928.450012,2457.85,69.918,73.61,55.13,31.62
2017-09-06,172.089996,967.799988,155.798492,179.25,927.809998,2465.54,68.906,73.4,54.31,31.87
2017-09-07,173.210007,979.469971,155.173035,179,935.950012,2465.1,70.122,74.34,53.47,31.76
2017-09-08,170.949997,965.900024,152.642319,176.419998,926.5,2461.43,68.68,73.98,53.49,31.48
2017-09-11,173.509995,977.960022,155.403992,181.740005,929.080017,2488.11,72.738,74.76,54.02,32.19
2017-09-12,172.960007,982.580017,154.788162,185.149994,932.070007,2496.48,72.55,74.68,53.54,32.41
2017-09-13,173.050003,999.599976,153.623825,183.639999,935.090027,2498.37,73.246,75.21,54.29,32.18
2017-09-14,170.960007,992.210022,152.305511,182.630005,925.109985,2495.62,75.528,74.77,54.53,32.19
2017-09-15,171.639999,986.789978,153.845123,182.350006,920.289978,2500.23,75.962,75.31,54.67,32.44
2017-09-18,170.009995,974.190002,152.680801,184.619995,915,2503.87,77,75.16,54.69,32.52
2017-09-19,172.520004,969.859985,152.738541,185.679993,921.809998,2506.65,75.02,75.44,54.62,32.49
2017-09-20,172.169998,973.210022,150.178955,185.509995,931.580017,2508.24,74.782,74.94,55.15,32.6
2017-09-21,171.110001,964.650024,147.600113,188.779999,932.450012,2500.6,73.296,74.21,55.01,32.7
2017-09-22,170.539993,955.099976,146.156723,187.350006,928.530029,2502.22,70.218,74.41,55.09,33.37
2017-09-25,162.869995,939.789978,144.86731,178.550003,920.969971,2496.66,68.998,73.26,54.95,33.72
2017-09-26,164.210007,938.599976,147.359528,179.380005,924.859985,2496.84,69.05,73.26,55.13,33.76
2017-09-27,167.679993,950.869995,148.408386,181.970001,944.48999,2507.04,68.194,73.85,54.99,33.48
2017-09-28,168.729996,956.400024,147.494278,180.699997,949.5,2510.06,67.92,73.87,54.5,33.35
2017-09-29,170.869995,961.349976,148.302521,181.350006,959.109985,2519.36,68.22,74.49,53.71,33.63
2017-10-02,169.470001,959.190002,148.004257,177.009995,953.27002,2529.12,68.306,74.61,53.81,33.75
2017-10-03,169.960007,957.099976,148.648956,179.190002,957.789978,2534.58,69.628,74.26,53.99,33.85
2017-10-04,168.419998,965.450012,147.686707,184.449997,951.679993,2537.74,71.002,74.69,53.93,33.44
2017-10-05,171.240005,980.849976,149.524597,194.389999,969.960022,2552.07,71.066,75.97,54.6,33.59
2017-10-06,172.229996,989.580017,149.437988,198.020004,978.890015,2549.33,71.376,76,55.17,33.75
2017-10-09,172.5,990.98999,149.957611,196.869995,977,2544.73,68.588,76.29,55.02,33.76
2017-10-10,171.589996,987.200012,150.015335,195.080002,972.599976,2550.64,71.118,76.29,55.42,33.55
2017-10-11,172.740005,995,150.640839,194.949997,989.25,2555.24,70.92,76.42,55.64,33.59
2017-10-12,172.550003,1000.929993,150.111603,195.860001,987.830017,2550.93,71.136,77.12,55.97,33.26
2017-10-13,173.740005,1002.940002,151.06424,199.490005,989.679993,2553.17,71.114,77.49,55.72,33.47
2017-10-16,174.520004,1006.340027,153.845123,202.679993,992,2557.64,70.12,77.65,54.91,33.54
2017-10-17,176.110001,1009.130005,154.412857,199.479996,992.179993,2559.36,71.15,77.59,54.51,33.6
2017-10-18,176.029999,997,153.729675,195.539993,992.809998,2561.26,71.93,77.61,55.21,33.55
2017-10-19,174.559998,986.609985,150.092331,195.130005,984.450012,2562.1,70.362,77.91,55.4,33.75
2017-10-20,174.979996,982.909973,150.352158,194.160004,988.200012,2575.21,69.02,78.81,54.57,34.25
2017-10-23,171.270004,966.299988,150.275177,192.470001,968.450012,2564.98,67.404,78.83,54.27,34.35
2017-10-24,171.800003,975.900024,151.170074,196.020004,970.539978,2569.13,67.468,78.86,54.28,34.58
2017-10-25,170.600006,972.909973,150.506119,193.770004,973.330017,2557.15,65.168,78.63,54.16,34.3
2017-10-26,170.630005,972.429993,151.468338,195.210007,972.559998,2560.4,65.234,78.76,54.91,34.27
2017-10-27,177.880005,1100.949951,156.895462,199.539993,1019.27002,2581.07,64.174,83.81,54.88,34.43
2017-10-30,179.869995,1110.849976,160.426956,198.369995,1017.109985,2572.83,64.016,83.89,55.17,34.04
2017-10-31,180.059998,1105.280029,162.659363,196.429993,1016.640015,2575.26,66.306,83.18,54.84,34.15
2017-11-01,182.660004,1103.680054,160.59053,198,1025.5,2579.36,64.216,83.18,55.13,34.62
2017-11-02,178.919998,1094.219971,161.764496,199.320007,1025.579956,2579.85,59.852,84.05,54.87,34.21
2017-11-03,178.919998,1111.599976,165.988785,200.009995,1032.47998,2587.84,61.218,84.14,56.03,34.47
2017-11-06,180.169998,1120.660034,167.672714,200.130005,1025.900024,2591.13,60.556,84.47,56.57,34.41
2017-11-07,180.25,1123.170044,168.211563,195.889999,1033.329956,2590.64,61.21,84.27,57.22,34.4
2017-11-08,179.559998,1132.880005,169.587601,196.440002,1039.849976,2594.38,60.878,84.56,57.91,34.5
2017-11-09,179.300003,1129.130005,169.241196,193.899994,1031.26001,2584.62,60.598,84.09,57.36,34.05
2017-11-10,178.460007,1125.349976,168.681061,192.020004,1028.069946,2582.3,60.598,83.87,57.04,33.99
2017-11-13,178.770004,1129.170044,168.005066,195.080002,1025.75,2584.84,63.08,83.93,56.64,33.95
2017-11-14,178.070007,1136.839966,165.46524,195.710007,1026,2578.87,61.74,84.05,56.93,34.04
2017-11-15,177.949997,1126.689941,163.282715,192.119995,1020.909973,2564.62,62.26,82.98,56.7,34.11
2017-11-16,179.589996,1137.290039,165.23349,195.509995,1032.5,2585.64,62.5,83.2,57.24,35.88
2017-11-17,179,1129.880005,164.31604,193.199997,1019.090027,2578.85,63.01,82.4,56.93,35.9
2017-11-20,178.740005,1126.310059,164.151901,194.100006,1018.380005,2582.14,61.748,82.53,56.81,36.5
2017-11-21,181.860001,1139.48999,167.203537,196.229996,1034.48999,2599.03,63.562,83.72,57.26,36.65
2017-11-22,180.869995,1156.160034,168.961121,196.320007,1035.959961,2597.08,62.52,83.11,57.14,36.45
2017-11-24,182.779999,1186,168.970795,195.75,1040.609985,2602.42,63.11,83.26,56.8,36.49
2017-11-27,183.029999,1195.829956,168.120956,195.050003,1054.209961,2601.42,63.362,83.87,55.91,36.87
2017-11-28,182.419998,1193.599976,167.135941,199.179993,1047.410034,2627.04,63.51,84.88,56.66,37.73
2017-11-29,175.130005,1161.27002,163.669067,188.149994,1021.659973,2626.07,61.508,83.34,57.51,37.48
2017-11-30,177.179993,1176.75,165.957764,187.580002,1021.409973,2647.58,61.77,84.17,57.82,37.3
2017-12-01,175.100006,1162.349976,165.185196,186.820007,1010.169983,2642.22,61.306,84.26,57.32,37.6
2017-12-04,171.470001,1133.949951,163.978043,184.039993,998.679993,2639.44,61.04,81.08,58.76,37.72
2017-12-05,172.830002,1141.569946,163.823517,184.210007,1005.150024,2629.57,60.74,81.59,59.34,37.31
2017-12-06,176.059998,1152.349976,163.215149,185.300003,1018.380005,2629.27,62.652,82.78,59.28,37.41
2017-12-07,180.139999,1159.790039,163.514542,185.199997,1030.930054,2636.98,62.248,82.49,59.14,37.4
2017-12-08,179,1162,163.562775,188.539993,1037.050049,2651.5,63.026,84.16,58.61,37.61
2017-12-11,179.039993,1168.920044,166.749649,186.220001,1041.099976,2659.99,65.782,85.23,59.07,37.96
2017-12-12,176.960007,1165.079956,165.812897,185.729996,1040.47998,2664.11,68.206,85.58,59.27,37.91
2017-12-13,178.300003,1164.130005,166.363358,187.860001,1040.609985,2662.85,67.806,85.35,59.49,38.15
2017-12-14,178.389999,1174.26001,166.315079,189.559998,1049.150024,2652.01,67.578,84.69,59.7,37.9
2017-12-15,180.179993,1179.140015,168.005066,190.119995,1064.189941,2675.81,68.69,86.85,58.29,38.19
2017-12-18,180.820007,1190.579956,170.371078,190.419998,1077.140015,2690.16,67.774,86.38,58.03,38.48
2017-12-19,179.509995,1187.380005,168.555511,187.020004,1070.680054,2681.47,66.22,85.83,58.01,38.3
2017-12-20,177.889999,1177.619995,168.37204,188.820007,1064.949951,2679.25,65.796,85.52,57.73,38.74
2017-12-21,177.449997,1174.76001,169.00943,188.619995,1063.630005,2684.57,66.332,85.5,57.58,38.53
2017-12-22,177.199997,1168.359985,169.00943,189.940002,1060.119995,2683.34,65.04,85.51,57.3,38.55
2017-12-26,175.990005,1176.76001,164.72168,187.759995,1056.73999,2680.5,63.458,85.4,57.14,38.48
2017-12-27,177.619995,1182.26001,164.750641,186.240005,1049.369995,2682.62,62.328,85.71,57.27,38.56
2017-12-28,177.919998,1186.099976,165.214188,192.710007,1048.140015,2687.54,63.072,85.72,57.81,38.59
2017-12-29,176.460007,1169.469971,163.427597,191.960007,1046.400024,2673.61,62.27,85.54,57.43,38.3
2018-01-02,181.419998,1189.01001,166.353714,201.070007,1065,2695.81,64.106,85.95,57.63,38.86
2018-01-03,184.669998,1204.199951,166.324722,205.050003,1082.47998,2713.06,63.45,86.35,58.71,39.17
2018-01-04,184.330002,1209.589966,167.09729,205.630005,1086.400024,2723.99,62.924,87.11,58.93,38.99
2018-01-05,186.850006,1229.140015,168.999741,209.990005,1102.22998,2743.15,63.316,88.19,59.61,39.53
2018-01-08,188.279999,1246.869995,168.37204,212.050003,1106.939941,2747.71,67.282,88.28,59.31,39.94
2018-01-09,187.869995,1252.699951,168.352722,209.309998,1106.26001,2751.29,66.738,88.22,59.18,39.69
2018-01-10,187.839996,1254.329956,168.314102,212.520004,1102.609985,2748.23,66.96,87.82,59.82,39.91
2018-01-11,187.770004,1276.680054,169.270157,217.240005,1105.52002,2767.56,67.59,88.08,60,40.1
2018-01-12,179.369995,1305.199951,171.018112,221.229996,1122.26001,2786.24,67.244,89.6,60.4,40.87
2018-01-16,178.389999,1304.859985,170.148972,221.529999,1121.76001,2776.42,68.012,88.35,60.56,40.54
2018-01-17,177.600006,1295,172.959213,217.5,1131.97998,2802.56,69.432,90.14,60.66,41.2
2018-01-18,179.800003,1293.319946,173.113693,220.330002,1129.790039,2798.03,68.914,90.1,61.09,41.3
2018-01-19,181.289993,1294.579956,172.341141,220.460007,1137.51001,2810.3,70.004,90,61.26,41.29
2018-01-22,185.369995,1327.310059,170.931198,227.580002,1155.810059,2832.97,70.312,91.61,61.41,41.66
2018-01-23,189.350006,1362.540039,170.969803,250.289993,1169.969971,2839.13,70.558,91.9,61.69,42.1
2018-01-24,186.550003,1357.51001,168.246521,261.299988,1164.23999,2837.54,69.178,91.82,60.83,42.17
2018-01-25,187.479996,1377.949951,165.243134,269.700012,1170.369995,2839.25,67.528,92.33,60.55,41.9
2018-01-26,190,1402.050049,165.62941,274.600006,1175.839966,2872.87,68.57,94.06,57.99,42.56
2018-01-29,185.979996,1417.680054,162.201141,284.589996,1175.579956,2853.53,69.906,93.92,57.02,42.85
2018-01-30,187.119995,1437.819946,161.245102,278.799988,1163.689941,2822.43,69.164,92.74,57.19,42.25
2018-01-31,186.889999,1450.890015,161.689316,270.299988,1169.939941,2823.81,70.862,95.01,56.81,41.54
2018-02-01,193.089996,1390,162.027328,265.070007,1167.699951,2821.98,69.85,94.26,56,41.7
2018-02-02,190.279999,1429.949951,154.996933,267.429993,1111.900024,2762.13,68.75,91.78,55.77,40.93
2018-02-05,181.259995,1390,151.124405,254.259995,1055.800049,2648.94,66.626,88,54.69,38.78
2018-02-06,185.309998,1442.839966,157.440155,265.720001,1080.599976,2695.14,66.794,91.33,55.61,40.17
2018-02-07,180.179993,1416.780029,154.069824,264.559998,1048.579956,2681.66,69,89.61,54.46,40.34
2018-02-08,171.580002,1350.5,149.830368,250.100006,1001.52002,2581,63.046,85.01,53.77,38.77
2018-02-09,176.110001,1339.599976,151.66301,249.470001,1037.780029,2619.55,62.084,88.18,54.58,39.53
2018-02-12,176.410004,1386.22998,157.77179,257.950012,1051.939941,2656,63.146,89.13,55.38,40.6
2018-02-13,173.149994,1414.51001,159.352325,258.269989,1052.099976,2662.94,64.732,89.83,55.67,41.23
2018-02-14,179.520004,1451.050049,162.290359,266,1069.699951,2698.63,64.462,90.81,55.99,42.09
2018-02-15,179.960007,1461.76001,167.739807,280.269989,1089.52002,2731.2,66.813,92.66,56.58,44.08
2018-02-16,177.360001,1448.689941,167.196793,278.519989,1094.800049,2732.22,67.098,92,56.48,44.33
2018-02-20,176.009995,1468.349976,166.634399,278.549988,1102.459961,2716.26,66.954,92.72,55.97,44.06
2018-02-21,177.910004,1482.920044,165.878067,281.040009,1111.339966,2701.33,66.66,91.49,56.1,43.31
2018-02-22,178.990005,1485.339966,167.264679,278.140015,1106.630005,2703.96,69.234,91.73,55.4,42.94
2018-02-23,183.289993,1500,170.173615,285.929993,1126.790039,2747.3,70.41,94.06,56.14,44
2018-02-26,184.929993,1521.949951,173.538284,294.160004,1143.75,2779.6,71.484,95.42,57.17,45.36
2018-02-27,181.460007,1511.97998,172.975922,290.609985,1118.290039,2744.28,70.198,94.2,56.57,45.04
2018-02-28,178.320007,1512.449951,172.714111,291.380005,1104.72998,2713.83,68.612,93.77,57.1,44.78
2018-03-01,175.940002,1493.449951,169.688766,290.390015,1069.52002,2677.67,66.186,92.85,56.17,43.8
2018-03-02,176.619995,1500.25,170.862076,301.049988,1078.920044,2691.25,67.024,93.05,56.93,44.06
2018-03-05,180.399994,1523.609985,171.453583,315,1090.930054,2720.94,66.67,93.64,56.99,44.52
2018-03-06,179.779999,1537.640015,171.308121,325.220001,1095.060059,2728.12,65.64,93.32,57.03,44.29
2018-03-07,183.710007,1545,169.717896,321.160004,1109.640015,2726.8,66.46,93.86,57.03,44.2
2018-03-08,182.339996,1551.859985,171.569931,317,1126,2738.97,65.82,94.43,57.47,44.34
2018-03-09,185.229996,1578.890015,174.517639,331.440002,1160.040039,2786.57,65.434,96.54,58.46,45.37
2018-03-12,184.759995,1598.390015,176.204834,321.299988,1164.5,2783.02,69.102,96.77,59.4,45.55
2018-03-13,181.880005,1588.180054,174.507965,315.880005,1138.170044,2765.31,68.368,94.41,59.05,45.16
2018-03-14,184.190002,1591,173.024384,321.549988,1149.48999,2749.48,65.326,93.85,58.83,45.28
2018-03-15,183.860001,1582.319946,173.228012,321.089996,1149.579956,2747.33,65.12,94.18,59.37,45.33
2018-03-16,185.089996,1571.680054,172.617157,318.450012,1135.72998,2752.01,64.27,94.6,59,45.01
2018-03-19,172.559998,1544.930054,169.979706,313.480011,1099.819946,2712.92,62.712,92.89,58.3,44.27
2018-03-20,168.149994,1586.51001,169.921524,317.5,1097.709961,2716.94,62.11,93.13,58.66,44.37
2018-03-21,169.389999,1581.859985,166.072006,316.480011,1090.880005,2711.93,63.306,92.48,58.47,44.31
2018-03-22,164.889999,1544.920044,163.725449,306.700012,1049.079956,2643.69,61.82,89.79,57.77,43.07
2018-03-23,159.389999,1495.560059,159.934097,300.940002,1021.570007,2588.26,60.308,87.18,56.31,42.42
2018-03-26,160.059998,1555.859985,167.526505,320.350006,1053.209961,2658.55,60.836,93.78,57.8,44.06
2018-03-27,152.220001,1497.050049,163.230911,300.690002,1005.099976,2612.62,55.836,89.47,57.46,42.68
2018-03-28,153.029999,1431.420044,161.427368,285.769989,1004.559998,2605,51.556,89.39,57.9,41.66
2018-03-29,159.789993,1447.339966,162.687927,295.350006,1031.790039,2640.87,53.226,91.27,57.89,42.89
2018-04-02,155.389999,1371.98999,161.621307,280.290009,1006.469971,2581.88,50.496,88.52,56.24,41.01
2018-04-03,156.110001,1392.050049,163.279419,283.670013,1013.409973,2614.45,53.506,89.71,58,41.38
2018-04-04,155.100006,1410.569946,166.401688,288.940002,1025.140015,2644.69,57.388,92.33,58.83,41.2
2018-04-05,159.339996,1451.75,167.555557,293.970001,1027.810059,2662.84,61.144,92.38,59.14,41.82
2018-04-06,157.199997,1405.22998,163.269745,288.850006,1007.039978,2604.47,59.86,90.23,58.34,40.73
2018-04-09,157.929993,1406.079956,164.889023,289.929993,1015.450012,2613.16,57.932,90.77,58.7,41.17
2018-04-10,165.039993,1436.219971,167.991928,298.070007,1031.640015,2656.87,60.94,92.88,59.41,42.51
2018-04-11,166.320007,1427.050049,167.206497,303.670013,1019.969971,2642.19,60.186,91.86,59.42,42.43
2018-04-12,163.869995,1448.5,168.854919,309.25,1032.51001,2663.99,58.816,93.58,59.43,43.34
2018-04-13,164.520004,1430.790039,169.426971,311.649994,1029.27002,2656.3,60.068,93.08,59.24,43
2018-04-16,164.830002,1441.5,170.483932,307.779999,1037.97998,2677.84,58.242,94.17,59.43,43.3
2018-04-17,168.660004,1503.829956,172.83046,336.059998,1074.160034,2706.39,57.538,96.07,59.83,44.59
2018-04-18,166.360001,1527.839966,172.442596,334.519989,1072.079956,2708.64,58.67,96.44,59.5,44.63
2018-04-19,168.100006,1556.910034,167.555557,332.700012,1087.699951,2693.13,60.016,96.11,59.22,44.56
2018-04-20,166.279999,1527.48999,160.69043,327.769989,1072.959961,2670.14,58.048,95,58,44.09
2018-04-23,165.839996,1517.859985,160.225021,318.690002,1067.449951,2670.29,56.674,95.35,58.16,44.25
2018-04-24,159.690002,1460.089966,157.994827,307.019989,1019.97998,2634.56,56.692,93.12,57.81,43.74
2018-04-25,159.690002,1460.170044,158.683258,305.76001,1021.179993,2639.4,56.138,92.31,57.71,43.71
2018-04-26,174.160004,1517.959961,159.235962,313.980011,1040.040039,2666.94,57.096,94.26,59.38,44.21
2018-04-27,173.589996,1572.619995,157.393631,311.76001,1030.050049,2669.91,58.815,95.82,58.36,44.71
2018-04-30,172,1566.130005,160.2444,312.459991,1017.330017,2648.05,58.78,93.52,57.57,44.29
2018-05-01,173.860001,1582.26001,163.967834,313.299988,1037.310059,2654.8,59.984,95,58.13,44.83
2018-05-02,176.070007,1569.680054,171.211151,313.359985,1024.380005,2635.67,60.23,93.51,56.7,43.86
2018-05-03,174.020004,1572.079956,171.521423,311.690002,1023.719971,2629.73,56.89,94.07,56.13,44.44
2018-05-04,176.610001,1580.949951,178.250809,320.089996,1048.209961,2663.42,58.818,95.16,57.68,45.3
2018-05-07,177.970001,1600.140015,179.540436,326.26001,1054.790039,2672.63,60.554,96.22,57.45,45.73
2018-05-08,178.919998,1592.390015,180.403427,326.890015,1053.910034,2671.92,60.394,95.81,57.67,45.71
2018-05-09,182.660004,1608,181.673676,330.299988,1082.76001,2697.79,61.37,96.94,57.04,46.04
2018-05-10,185.529999,1609.079956,184.272324,329.600006,1097.569946,2723.07,61.004,97.91,57.65,46.3
2018-05-11,186.990005,1602.910034,183.571487,326.459991,1098.26001,2727.72,60.212,97.7,57.27,45.93
2018-05-14,186.639999,1601.540039,183.143204,328.529999,1100.199951,2730.13,58.394,98.03,57.13,45.7
2018-05-15,184.320007,1576.119995,181.478729,326.130005,1079.22998,2711.45,56.836,97.32,56.64,45.48
2018-05-16,183.199997,1587.280029,183.172379,328.190002,1081.77002,2722.46,57.296,97.15,57.15,45.16
2018-05-17,183.759995,1581.76001,182.014069,325.220001,1078.589966,2720.13,56.908,96.18,57.2,43.46
2018-05-18,182.679993,1574.369995,181.352158,324.179993,1066.359985,2712.97,55.364,96.36,57.16,43.21
2018-05-21,184.490005,1585.459961,182.637039,331.820007,1079.579956,2733.01,56.898,97.6,57.34,43.75
2018-05-22,183.800003,1581.400024,182.179535,331.619995,1069.72998,2724.44,55.002,97.5,56.96,43.65
2018-05-23,186.899994,1601.859985,183.347641,344.720001,1079.689941,2733.29,55.814,98.66,57.49,43.68
2018-05-24,185.929993,1603.069946,183.143204,349.290009,1079.23999,2727.76,55.57,98.31,57.68,43.57
2018-05-25,184.919998,1610.150024,183.561768,351.290009,1075.660034,2721.33,55.77,98.36,57.92,43.26
2018-05-29,185.740005,1612.869995,182.899872,349.730011,1060.319946,2689.86,56.752,98.01,57.23,42.97
2018-05-30,187.669998,1624.890015,182.510513,353.540009,1067.800049,2724.01,58.344,98.95,57.48,42.85
2018-05-31,191.779999,1629.619995,181.897247,351.600006,1084.98999,2705.27,56.946,98.84,56.67,42.71
2018-06-01,193.990005,1641.540039,185.177567,359.929993,1119.5,2734.62,58.364,100.79,56.91,43.66
2018-06-04,193.279999,1665.27002,186.725281,361.809998,1139.290039,2746.87,59.348,101.67,57.07,43.58
2018-06-05,192.940002,1696.349976,188.165878,365.799988,1139.660034,2748.8,58.226,102.19,55.68,43.67
2018-06-06,191.339996,1695.75,188.818054,367.450012,1136.880005,2772.35,63.9,102.49,57.17,44.26
2018-06-07,188.179993,1689.300049,188.311905,361.399994,1123.859985,2770.37,63.218,100.88,57.14,43.65
2018-06-08,189.100006,1683.98999,186.59874,360.570007,1120.869995,2779.03,63.532,101.63,56.6,43.48
2018-06-11,191.539993,1689.119995,186.141235,361.450012,1129.98999,2782,66.42,101.05,56.48,43.69
2018-06-12,192.399994,1698.75,187.1633,363.829987,1139.319946,2786.85,68.554,101.31,56.48,43.94
2018-06-13,192.410004,1704.859985,185.625336,379.929993,1134.790039,2775.63,68.956,100.85,56.21,44.01
2018-06-14,196.809998,1723.859985,185.722702,392.869995,1152.119995,2782.49,71.544,101.42,57.02,44.69
2018-06-15,195.850006,1715.969971,183.814865,391.980011,1152.26001,2779.66,71.634,100.13,57.11,44.25
2018-06-18,198.309998,1723.790039,183.717484,390.399994,1173.459961,2773.75,74.166,100.86,57.22,44.21
2018-06-19,197.490005,1734.780029,180.748672,404.980011,1168.060059,2762.59,70.51,100.86,57.43,43.82
2018-06-20,202,1750.079956,181.537109,416.76001,1169.839966,2767.32,72.444,101.87,52.22,43.74
2018-06-21,201.5,1730.219971,180.524796,415.440002,1157.660034,2749.76,69.502,101.14,50.62,43.16
2018-06-22,201.740005,1715.670044,179.99913,411.089996,1155.47998,2754.88,66.726,100.41,51.24,43.2
2018-06-25,196.350006,1663.150024,177.322327,384.480011,1124.810059,2717.07,66.602,98.39,50.66,42.29
2018-06-26,199,1691.089966,179.522186,399.390015,1118.459961,2723.06,68.4,99.08,50.38,42.55
2018-06-27,195.839996,1660.51001,179.259369,390.390015,1103.97998,2699.63,68.9,97.54,49.84,42.33
2018-06-28,196.229996,1701.449951,180.563736,395.420013,1114.219971,2716.31,69.986,98.63,48.54,42.94
2018-06-29,194.320007,1699.800049,180.184082,391.429993,1115.650024,2718.37,68.59,98.61,48.85,43.03
2018-07-02,197.360001,1713.780029,182.199005,398.179993,1127.459961,2726.71,67.014,100.01,49.06,42.81
2018-07-03,192.729996,1693.959961,179.025772,390.519989,1102.890015,2713.22,62.172,99.05,48.77,42.67
2018-07-05,198.449997,1699.72998,180.46637,398.390015,1124.27002,2736.61,61.832,99.76,48.61,42.56
2018-07-06,203.229996,1710.630005,182.967972,408.25,1140.170044,2759.82,61.78,101.16,48.98,42.71
2018-07-09,204.740005,1739.02002,185.508545,418.970001,1154.050049,2784.17,63.702,101.85,49.9,42.67
2018-07-10,203.539993,1743.069946,185.284698,415.630005,1152.839966,2793.84,64.494,102.12,50.42,42.86
2018-07-11,202.539993,1755,182.880386,418.649994,1153.900024,2774.02,63.792,101.98,50.14,42.57
2018-07-12,206.919998,1796.619995,185.946564,413.5,1183.47998,2798.29,63.342,104.19,50.25,43.58
2018-07-13,207.320007,1813.030029,186.238571,395.799988,1188.819946,2801.31,63.774,105.43,51.62,41.78
2018-07-16,207.229996,1822.48999,185.829773,400.480011,1183.859985,2798.43,62.02,104.91,50.94,42.5
2018-07-17,209.990005,1843.930054,186.355377,379.480011,1198.800049,2809.55,64.538,105.95,51.28,42.34
2018-07-18,209.360001,1842.920044,185.333313,375.130005,1195.880005,2815.62,64.77,105.12,51.15,42.21
2018-07-19,208.089996,1812.969971,186.773956,364.230011,1186.959961,2804.49,64.046,104.4,51.34,42.4
2018-07-20,209.940002,1813.699951,186.345688,361.049988,1184.910034,2801.83,62.716,106.27,50.91,42.01
2018-07-23,210.910004,1802,186.511108,362.660004,1205.5,2806.98,60.64,107.97,51.19,42.06
2018-07-24,214.669998,1829.23999,187.864151,357.320007,1248.079956,2820.4,59.486,107.66,51.17,42.39
2018-07-25,217.5,1863.609985,189.635712,362.869995,1263.699951,2846.07,61.748,110.83,51.62,43.16
2018-07-26,176.259995,1808,189.041946,363.089996,1268.329956,2837.44,61.33,109.62,51.45,43.53
2018-07-27,174.889999,1817.27002,185.897903,355.209991,1238.5,2818.82,59.436,107.68,52.15,42.57
2018-07-30,171.059998,1779.219971,184.856369,334.959991,1219.73999,2802.6,58.034,105.37,51.9,42.17
2018-07-31,172.580002,1777.439941,185.226242,337.450012,1217.26001,2816.29,59.628,106.08,52.39,42.29
2018-08-01,171.649994,1797.170044,196.137955,338.380005,1220.01001,2813.36,60.168,106.28,51.93,41.86
